sep=;
ACCELERATION X;ACCELERATION Y;ACCELERATION Z;LINEAR_ACCELERATION X;LINEAR_ACCELERATION Y;LINEAR_ACCELERATION Z;GRAVITY X;GRAVITY Y;GRAVITY Z;GYROSCOPE X;GYROSCOPE Y;GYROSCOPE Z;Data
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:05:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:05:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:06:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:06:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:07:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:07:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:08:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:08:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:09:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:09:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:10:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:10:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:11:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:11:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:12:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:12:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:13:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:13:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:14:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:14:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:15:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:15:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:16:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:16:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:17:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:17:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:18:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:18:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:19:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:19:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:20:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:20:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:21:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:21:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:22:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:22:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:23:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:23:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:24:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:24:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:25:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:25:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:26:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:26:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:27:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:27:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:28:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:28:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:29:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:29:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:30:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:30:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:31:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:31:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:32:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:32:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:33:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:33:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:34:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:34:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:35:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:35:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:36:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:36:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:37:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:37:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:38:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:38:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:39:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:39:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:40:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:40:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:41:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:41:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:42:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:42:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:43:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:43:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:44:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:44:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:45:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:45:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:46:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:46:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:47:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:47:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:48:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:48:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:49:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:49:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:50:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:50:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:51:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:51:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:52:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:52:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:53:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:53:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:54:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:54:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:55:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:55:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:56:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:56:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:57:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:57:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:58:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:58:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:59:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:31:59:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:32:00:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:32:00:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:32:01:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:32:01:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:32:02:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:32:02:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:32:03:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:32:03:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:32:04:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:32:04:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:32:05:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:32:05:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:32:06:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:32:06:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:32:07:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:32:07:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:32:08:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:32:08:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:32:09:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:32:09:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:32:10:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:32:10:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:32:11:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:32:11:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:32:12:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:32:12:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:32:13:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:32:13:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:32:14:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:32:14:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:32:15:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:32:15:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:32:16:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:32:16:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:32:17:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:32:17:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:32:18:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:32:18:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:32:19:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:32:19:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:32:20:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:32:20:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:32:21:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:32:21:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:32:22:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:32:22:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:32:23:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:32:23:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:32:24:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:32:24:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:32:25:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:32:25:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:32:26:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:32:26:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:32:27:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:32:27:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:32:28:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:32:28:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:32:29:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:32:29:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:32:30:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:32:30:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:32:31:300
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:32:31:500
-0.01227;0.236577;9.84585;0.106542;0.03726;0.042048;-0.118812;0.199317;9.80381;0.022178;-0.008797;-0.000908;2014-09-09 19:32:32:300
