ACCELERATION X,ACCELERATION Y,ACCELERATION Z,LINEAR_ACCELERATION X,LINEAR_ACCELERATION Y,LINEAR_ACCELERATION Z,GRAVITY X,GRAVITY Y,GRAVITY Z,GYROSCOPE X,GYROSCOPE Y,GYROSCOPE Z,Year,Month,Day,Hour,Minute,Second,Millisecond,Date
-2.984971,19.689466,7.109881,-6.649446,28.263552,4.072238,3.664475,-8.574085,3.037643,29.040211,-8.237718,5.892821,2014,10,13,15,37,37,115,2014-10-13 15:37:37:115,
12.244546,11.473165,-12.955923,9.234885,20.298941,-15.992070,3.009661,-8.825776,3.036147,-23.037470,4.332428,-6.282080,2014,10,13,15,37,37,618,2014-10-13 15:37:37:618,
1.817798,19.689466,18.216583,9.234885,20.298941,-15.992070,3.009661,-8.825776,3.036147,32.562943,-13.044165,0.728425,2014,10,13,15,37,38,122,2014-10-13 15:37:38:122,
3.819350,5.308095,-13.587993,0.952892,12.852224,-19.159449,2.866458,-7.544129,5.571457,-15.342064,-4.501792,2.672537,2014,10,13,15,37,38,626,2014-10-13 15:37:38:626,
13.331513,14.207342,19.693806,7.836372,10.628310,26.985197,5.495142,3.579032,-7.291392,8.540100,-8.133279,-2.061498,2014,10,13,15,37,39,130,2014-10-13 15:37:39:130,
-0.332195,2.633771,-10.595241,-5.165490,9.291897,-15.931617,4.833295,-6.658125,5.336376,9.194178,-8.498667,3.523683,2014,10,13,15,37,39,636,2014-10-13 15:37:39:636,
-11.235390,19.689466,4.153042,-16.789190,25.235035,10.032902,5.553800,-5.545570,-5.879860,-26.386719,4.677589,-3.203462,2014,10,13,15,37,40,140,2014-10-13 15:37:40:140,
-11.235390,19.689466,4.153042,-16.789190,25.235035,10.032902,5.553800,-5.545570,-5.879860,32.391476,-10.387406,2.230446,2014,10,13,15,38,1,133,2014-10-13 15:38:01:133,
6.153697,0.366462,-8.998308,0.972944,-5.686678,-3.280954,5.180753,6.053141,-5.717354,-13.786960,-1.245019,0.745280,2014,10,13,15,38,10,403,2014-10-13 15:38:10:403,
-14.797962,10.098892,2.323872,-13.586347,7.195025,-6.964134,-1.211616,2.903867,9.288006,10.414640,9.918990,-6.207692,2014,10,13,15,38,10,990,2014-10-13 15:38:10:990,
6.002862,1.034445,-4.628890,-1.490839,-3.287987,-0.010325,7.493701,4.322432,-4.618565,11.531038,-9.886406,4.002867,2014,10,13,15,38,11,493,2014-10-13 15:38:11:493,
-0.023343,5.980865,3.173814,-2.120515,1.766771,-5.429152,2.097171,4.214094,8.602965,-16.056334,7.293171,-5.986103,2014,10,13,15,38,11,995,2014-10-13 15:38:11:995,
-6.322488,-3.931129,-6.328773,-11.168951,-11.889156,-9.386468,4.846463,7.958027,3.057695,7.669236,-6.283624,1.420681,2014,10,13,15,38,12,502,2014-10-13 15:38:12:502,
6.591836,-2.506580,-9.975142,2.302175,-2.821866,-18.788050,4.289661,0.315286,8.812907,-7.924381,-0.929531,2.014050,2014,10,13,15,38,13,4,2014-10-13 15:38:13:04,
-3.293823,18.677317,19.693806,2.302175,-2.821866,-18.788050,4.289661,0.315286,8.812907,9.029303,-6.418838,0.713363,2014,10,13,15,38,13,525,2014-10-13 15:38:13:525,
1.307833,-0.047734,-10.370186,-6.244078,-0.370652,-4.122366,7.551911,0.322918,-6.247819,-2.330858,-5.290675,4.231943,2014,10,13,15,38,14,33,2014-10-13 15:38:14:33,
-2.621052,4.458153,11.546337,-5.544073,4.763114,2.190545,2.923021,-0.304961,9.355792,-13.785645,2.545410,-5.303239,2014,10,13,15,38,14,537,2014-10-13 15:38:14:537,
10.669162,-0.217723,0.001496,5.716306,-8.588750,1.251569,4.952855,8.371027,-1.250073,4.948929,-3.917488,5.787243,2014,10,13,15,38,15,39,2014-10-13 15:38:15:39,
1.525705,19.445856,4.399645,5.716306,-8.588750,1.251569,4.952855,8.371027,-1.250073,-24.717621,4.419272,-8.186895,2014,10,13,15,38,15,549,2014-10-13 15:38:15:549,
-16.524181,16.862513,3.078046,-20.468031,7.888296,2.800468,3.943849,8.974216,0.277578,25.788523,-12.440622,7.707926,2014,10,13,15,38,16,51,2014-10-13 15:38:16:51,
12.606071,12.493094,-12.845790,4.503344,8.038532,-16.112528,8.102727,4.454562,3.266739,-20.244749,10.482802,-11.978160,2014,10,13,15,38,16,555,2014-10-13 15:38:16:555,
-8.491635,19.689466,19.693806,-10.325593,13.168858,12.602479,1.833959,6.520608,7.091326,22.745909,-10.192856,5.281268,2014,10,13,15,38,17,57,2014-10-13 15:38:17:57,
3.177704,-0.145897,-0.072724,-10.325593,13.168858,12.602479,1.833959,6.520608,7.091326,-10.147326,4.509924,-5.620648,2014,10,13,15,38,17,560,2014-10-13 15:38:17:560,
3.419518,19.689466,19.693806,0.273388,12.504018,13.808259,3.146131,7.185448,5.885546,11.624459,-5.830574,-0.058897,2014,10,13,15,38,18,63,2014-10-13 15:38:18:63,
11.533468,-1.860145,-9.460389,4.947767,-0.689530,-2.289006,6.585701,-1.170615,-7.171382,-4.580344,-0.573494,0.062544,2014,10,13,15,38,18,567,2014-10-13 15:38:18:567,
2.404377,13.146711,19.693806,2.037316,12.464065,9.917980,0.367061,0.682647,9.775825,-13.425273,1.477151,-5.582290,2014,10,13,15,38,19,69,2014-10-13 15:38:19:69,
-3.176507,6.126912,8.211214,2.037316,12.464065,9.917980,0.367061,0.682647,9.775825,17.109467,-4.507505,7.517266,2014,10,13,15,38,19,571,2014-10-13 15:38:19:571,
10.477625,12.263250,-8.615235,2.956091,6.140379,-10.066122,7.521534,6.122871,1.450886,-19.888279,9.904469,-10.062789,2014,10,13,15,38,21,632,2014-10-13 15:38:21:632,
4.800973,2.473360,-11.574469,-1.412429,0.441880,-4.264372,6.213402,2.031480,-7.310096,8.705943,-8.658934,6.285799,2014,10,13,15,38,22,147,2014-10-13 15:38:22:147,
-0.432752,19.689466,5.354931,-6.401647,12.524967,8.390031,5.968894,7.164499,-3.035100,-24.310863,4.753811,-7.467831,2014,10,13,15,38,22,658,2014-10-13 15:38:22:658,
-6.272210,19.689466,7.133823,-8.974814,25.477598,14.574553,2.702605,-5.788132,-7.440730,33.112030,-10.412309,5.428272,2014,10,13,15,38,23,162,2014-10-13 15:38:23:162,
15.278000,3.742287,-7.494749,13.181876,9.857377,-0.120159,2.096124,-6.115090,-7.374590,-15.745258,5.949088,-10.670004,2014,10,13,15,38,23,671,2014-10-13 15:38:23:671,
13.116035,-3.797054,-9.718963,7.422773,-10.046519,-4.749049,5.693262,6.249465,-4.969914,-11.907257,0.557824,-0.258099,2014,10,13,15,38,24,184,2014-10-13 15:38:24:184,
-0.985813,19.689466,16.942867,-7.688979,14.453048,21.823149,6.703166,5.236418,-4.880281,-20.747887,2.858795,-3.095964,2014,10,13,15,38,24,687,2014-10-13 15:38:24:687,
9.685144,4.326472,-10.118794,9.689184,13.858388,-12.423812,-0.004040,-9.531916,2.305018,7.078725,-7.649978,4.983016,2014,10,13,15,38,25,191,2014-10-13 15:38:25:191,
-0.370503,16.378883,10.746674,9.689184,13.858388,-12.423812,-0.004040,-9.531916,2.305018,-19.047951,2.755525,-3.269588,2014,10,13,15,38,25,704,2014-10-13 15:38:25:704,
-6.650494,19.689466,13.816040,-7.918822,29.375359,12.951584,1.268328,-9.685893,0.864456,23.597677,-6.921310,2.933454,2014,10,13,15,38,26,207,2014-10-13 15:38:26:207,
8.004415,1.113453,-16.997335,8.352771,10.556784,-14.375535,-0.348356,-9.443330,-2.621800,1.382654,-3.763866,3.869821,2014,10,13,15,38,26,709,2014-10-13 15:38:26:709,
-0.966659,19.689466,9.963770,-6.856096,12.795661,13.700071,5.889437,6.893805,-3.736301,-26.431541,2.620301,-4.165459,2014,10,13,15,38,27,213,2014-10-13 15:38:27:213,
-9.849147,19.689466,0.386963,-6.856096,12.795661,13.700071,5.889437,6.893805,-3.736301,32.320988,-4.781156,7.215826,2014,10,13,15,38,27,716,2014-10-13 15:38:27:716,
-2.688090,1.752705,4.241628,-4.326173,6.917597,12.415582,1.638083,-5.164892,-8.173954,-10.734897,4.763619,-3.752135,2014,10,13,15,38,28,219,2014-10-13 15:38:28:219,
-4.313753,-3.634248,7.231986,-5.910087,3.755455,13.478308,1.596334,-7.389704,-6.246323,-0.039641,-0.079072,-0.456207,2014,10,13,15,38,28,722,2014-10-13 15:38:28:722,
-4.881179,-1.778742,9.243114,-4.856339,5.596297,15.706861,-0.024840,-7.375039,-6.463746,1.323801,-0.499826,0.421577,2014,10,13,15,38,29,225,2014-10-13 15:38:29:225,
-3.423110,-0.258424,9.176077,-1.411232,8.633492,12.789676,-0.024840,-7.375039,-6.463746,0.554680,-0.266533,0.267114,2014,10,13,15,38,29,735,2014-10-13 15:38:29:735,
-5.125387,1.544410,12.918215,-2.479645,10.906037,14.155868,-2.645742,-9.361628,-1.237653,-0.255005,-0.802339,-1.559809,2014,10,13,15,38,30,237,2014-10-13 15:38:30:237,
-18.779520,2.636166,-0.015263,-15.381100,11.708096,-1.539023,-3.398420,-9.071930,1.523760,24.180031,-4.281492,5.366540,2014,10,13,15,38,30,746,2014-10-13 15:38:30:746,
10.726623,0.945859,-19.200001,13.542353,6.967725,-11.990162,-2.815731,-6.021866,-7.209839,-11.659778,-2.587708,1.990720,2014,10,13,15,38,31,253,2014-10-13 15:38:31:253,
-4.392762,-3.294272,8.838495,-6.147113,-8.362647,17.048512,-2.815731,-6.021866,-7.209839,2.782013,-0.722430,1.038374,2014,10,13,15,38,31,756,2014-10-13 15:38:31:756,
-14.338275,11.865813,1.883339,-10.557681,20.816387,3.212719,-3.780594,-8.950573,-1.329381,25.292089,-5.070832,2.630946,2014,10,13,15,38,32,271,2014-10-13 15:38:32:271,
-4.854843,-9.255835,-3.168427,-1.880197,-1.339107,1.796399,-2.974646,-7.916727,-4.964826,-0.235907,0.068003,-0.135546,2014,10,13,15,38,32,773,2014-10-13 15:38:32:773,
-7.773375,-5.298219,-10.544962,-7.955184,-3.748422,-0.863110,0.181810,-1.549797,-9.681852,10.900271,-6.064699,1.466618,2014,10,13,15,38,33,277,2014-10-13 15:38:33:277,
12.021885,9.995942,-11.244069,14.151977,11.990911,-1.881693,0.181810,-1.549797,-9.681852,-21.542356,4.545335,-5.518321,2014,10,13,15,38,33,781,2014-10-13 15:38:33:781,
0.802656,19.689466,19.693806,-1.080384,25.707293,27.204716,1.883040,-6.017826,-7.510910,34.635330,-14.733795,4.571870,2014,10,13,15,38,34,285,2014-10-13 15:38:34:285,
2.284667,-5.025280,-2.375946,6.955754,-1.409287,-10.203938,-4.671088,-3.615993,7.827992,-10.350785,2.239064,-2.005073,2014,10,13,15,38,34,789,2014-10-13 15:38:34:789,
-5.228338,-7.002890,4.318242,-2.196830,-0.102352,10.592546,-3.031508,-6.900538,-6.274305,0.113198,-0.062944,0.007219,2014,10,13,15,38,35,292,2014-10-13 15:38:35:292,
0.441132,12.440422,10.993277,-2.196830,-0.102352,10.592546,-3.031508,-6.900538,-6.274305,-16.982166,2.595956,-5.275427,2014,10,13,15,38,35,797,2014-10-13 15:38:35:797,
-2.721609,-7.912687,6.185719,-4.207959,-8.917054,15.827020,1.486350,1.004368,-9.641300,-4.080684,2.793013,-1.505461,2014,10,13,15,38,36,302,2014-10-13 15:38:36:302,
4.384382,-3.447501,-16.647781,5.534945,5.103391,-11.985972,-1.150564,-8.550891,-4.661810,-4.080684,2.793013,-1.505461,2014,10,13,15,38,36,805,2014-10-13 15:38:36:805,
-6.983288,-6.732346,6.767510,5.534945,5.103391,-11.985972,-1.150564,-8.550891,-4.661810,-2.725642,0.325854,-0.406109,2014,10,13,15,38,37,308,2014-10-13 15:38:37:308,
1.896806,19.689466,18.702606,2.974945,25.745150,26.340708,-1.078139,-6.055684,-7.638102,-19.217609,4.495957,-3.862991,2014,10,13,15,38,45,858,2014-10-13 15:38:45:858,
-8.328829,4.565892,1.528997,-5.848436,14.027478,2.234838,-2.480393,-9.461586,-0.705841,18.022970,-7.667232,5.944899,2014,10,13,15,38,46,361,2014-10-13 15:38:46:361,
12.426505,14.248044,-15.752351,12.764986,11.117775,-6.464794,-0.338480,3.130269,-9.287558,-19.801540,9.168252,-9.874268,2014,10,13,15,38,46,922,2014-10-13 15:38:46:922,
0.381277,19.689466,15.137639,-0.616956,14.714614,23.529615,0.998232,4.974852,-8.391976,-18.305908,4.118898,-5.493900,2014,10,13,15,38,47,439,2014-10-13 15:38:47:439,
0.431555,3.507655,-13.508984,4.473267,12.440272,-13.721619,-4.041712,-8.932617,0.212635,4.874013,-9.668757,4.120127,2014,10,13,15,38,47,942,2014-10-13 15:38:47:942,
11.547833,4.563498,0.705392,9.571420,-4.331709,4.330063,1.976413,8.895207,-3.624672,-16.976690,4.454518,-8.668373,2014,10,13,15,38,48,445,2014-10-13 15:38:48:445,
-2.621052,19.689466,19.693806,9.571420,-4.331709,4.330063,1.976413,8.895207,-3.624672,27.278282,-7.485930,3.323333,2014,10,13,15,38,48,952,2014-10-13 15:38:48:952,
0.931943,15.943139,-3.187580,5.432893,24.567801,-1.951125,-4.500949,-8.624662,-1.236456,24.459593,-10.987454,8.425950,2014,10,13,15,38,49,458,2014-10-13 15:38:49:458,
10.733805,19.689466,-8.004714,9.642049,15.597177,0.840215,1.091756,4.092289,-8.844930,-20.621424,15.684659,-10.250261,2014,10,13,15,38,49,960,2014-10-13 15:38:49:960,
4.913500,19.689466,19.693806,3.406949,15.886127,28.606520,1.506551,3.803339,-8.912715,18.047676,-10.711528,1.384557,2014,10,13,15,38,50,462,2014-10-13 15:38:50:462,
10.618883,-2.228852,-10.738893,3.406949,15.886127,28.606520,1.506551,3.803339,-8.912715,-5.829309,-3.779813,3.533205,2014,10,13,15,38,50,965,2014-10-13 15:38:50:965,
3.895965,1.700033,5.881656,5.281459,-7.712622,8.259248,-1.385495,9.412654,-2.377592,-12.668305,-1.735570,-0.111064,2014,10,13,15,38,51,473,2014-10-13 15:38:51:473,
7.851186,-2.635866,-2.105401,11.563545,-5.698200,6.439355,-3.712359,3.062334,-8.544756,1.520920,-7.928992,3.550256,2014,10,13,15,38,51,976,2014-10-13 15:38:51:976,
0.309451,-8.305336,6.858490,9.360580,-12.035952,7.432949,-9.051130,3.730615,-0.574459,-0.490300,1.785155,1.729719,2014,10,13,15,38,52,489,2014-10-13 15:38:52:489,
6.060323,-2.978237,10.763433,8.524705,-12.344953,9.226805,-9.051130,3.730615,-0.574459,-1.157251,-7.198195,-2.111619,2014,10,13,15,38,52,993,2014-10-13 15:38:52:993,
6.323685,-1.759589,6.889615,12.090120,-9.689334,6.697330,-5.766435,7.929746,0.192284,1.821228,1.251483,-1.859151,2014,10,13,15,38,53,495,2014-10-13 15:38:53:495,
1.092355,6.924181,7.471406,7.799112,13.570933,10.119842,-6.706758,-6.646753,-2.648436,2.089623,0.370523,-0.055655,2014,10,13,15,38,54,0,2014-10-13 15:38:54:00,
0.163404,7.082198,6.851307,0.451008,16.278776,3.458574,-0.287603,-9.196578,3.392733,0.160429,-0.239874,0.037023,2014,10,13,15,38,54,504,2014-10-13 15:38:54:504,
0.546477,7.252187,6.477812,0.216975,15.929971,1.921646,0.329502,-8.677784,4.556166,-0.111264,0.029652,0.055136,2014,10,13,15,38,55,8,2014-10-13 15:38:55:08,
0.472256,7.484424,6.343737,-0.117765,15.402947,0.588674,0.590021,-7.918523,5.755062,0.006980,-0.093919,-0.109980,2014,10,13,15,38,55,512,2014-10-13 15:38:55:512,
0.558448,6.998401,7.789834,-0.225055,13.807660,0.776170,0.783503,-6.809259,7.013664,-0.454350,0.065890,0.015726,2014,10,13,15,38,56,23,2014-10-13 15:38:56:23,
0.498592,7.091775,6.930316,-0.379182,12.791022,-1.001824,0.877774,-5.699247,7.932140,0.077216,0.028606,0.078576,2014,10,13,15,38,56,540,2014-10-13 15:38:56:540,
0.421978,7.233033,6.664560,-0.089034,11.774684,-2.012027,0.511012,-4.541651,8.676587,0.082440,-0.060849,-0.036466,2014,10,13,15,38,57,43,2014-10-13 15:38:57:43,
0.606332,7.580192,6.133047,-0.015263,10.619033,-3.170073,0.621595,-3.038841,9.303120,0.008937,0.087223,0.013602,2014,10,13,15,38,57,618,2014-10-13 15:38:57:618,
0.656610,7.383868,6.611887,-0.174328,8.691550,-3.071611,0.830938,-1.307683,9.683498,-0.018978,-0.029898,-0.046039,2014,10,13,15,38,58,122,2014-10-13 15:38:58:122,
0.663792,7.541885,6.269516,-0.269797,7.771130,-3.489848,0.933589,-0.229245,9.759365,-0.028566,0.018039,0.006159,2014,10,13,15,38,58,648,2014-10-13 15:38:58:648,
0.632668,7.443723,6.054038,-0.364517,6.302137,-3.634697,0.997185,1.141585,9.688736,-0.057431,-0.010696,-0.007683,2014,10,13,15,38,59,159,2014-10-13 15:38:59:159,
0.764349,7.484424,6.039673,-0.204255,5.367202,-3.486556,0.968604,2.117223,9.526229,0.077858,0.030850,0.005100,2014,10,13,15,38,59,662,2014-10-13 15:38:59:662,
0.781108,7.534702,6.104317,-0.242413,4.535666,-3.176058,1.023521,2.999037,9.280375,0.090487,-0.072440,0.023220,2014,10,13,15,39,0,165,2014-10-13 15:39:00:165,
0.783503,7.587375,7.241562,-0.257826,3.804087,-1.745672,1.041328,3.783288,8.987235,0.273713,0.071371,-0.036435,2014,10,13,15,39,0,678,2014-10-13 15:39:00:678,
